,Round,Tick,Type,relativeTime,Price,Quantity
71,1,6,at ask,0.5214100733525134,1350.01,1
72,1,6,at bid,0.6361239256018887,1349.99,1
73,1,6,at ask,0.6420414354652975,1350.01,1
74,1,6,at bid,0.6609996428977964,1349.99,1
75,1,6,at bid,0.6838235596806598,1349.99,1
76,1,6,at bid,0.7433479534187261,1349.99,1
77,1,6,at ask,0.7464436404997543,1350.01,1
78,1,6,at bid,0.7843737105784409,1349.99,1
79,1,6,at ask,0.8641295146874447,1350.01,1
80,1,7,at ask,0.012053976554041479,1400.01,1
81,1,7,at bid,0.025788616204451054,1399.99,1
82,1,7,at ask,0.1802985132594794,1400.01,1
83,1,7,at bid,0.24998960504999962,1399.99,1
84,1,7,at ask,0.2568401678682241,1400.01,1
85,1,7,at bid,0.3822732249743048,1399.99,1
86,1,7,at ask,0.39427511474599836,1400.01,1
87,1,7,at bid,0.642393599395041,1399.99,1
88,1,7,at bid,0.6709387965920449,1399.99,1
89,1,7,at ask,0.7133663286481299,1400.01,1
90,1,7,at ask,0.7845145964950003,1400.01,1
91,1,7,at ask,0.8286665636209587,1400.01,1
92,1,7,at ask,0.8351091926218722,1400.01,1
93,1,7,at bid,0.8815755823404293,1399.99,1
94,1,8,at bid,0.003051371289538801,1499.99,1
95,1,8,at bid,0.012486672121059594,1499.99,1
96,1,8,at bid,0.02306042153845335,1499.99,1
97,1,8,at ask,0.1100281483282847,1500.01,1
98,1,8,at ask,0.13721061592343436,1500.01,1
99,1,8,at ask,0.1456890821689312,1500.01,1
100,1,8,at bid,0.22071375760617576,1499.99,1
101,1,8,at ask,0.2550358681630552,1500.01,1
102,1,8,at ask,0.2597042759699687,1500.01,1
103,1,8,at ask,0.32054991878094796,1500.01,1
104,1,8,at ask,0.4260535547947938,1500.01,1
105,1,8,at ask,0.5066217467108972,1500.01,1
106,1,8,at bid,0.6063894118635479,1499.99,1
107,1,8,at bid,0.6925001455374781,1499.99,1
108,1,8,at ask,0.7697212814105538,1500.01,1
109,1,8,at ask,0.8230979623120299,1500.01,1
110,1,9,at bid,0.03721827269223933,1599.99,1
111,1,9,at ask,0.23217236972550193,1600.01,1
112,1,9,at bid,0.3181801940927683,1599.99,1
113,1,9,at ask,0.4883408078421272,1600.01,1
114,1,9,at ask,0.5638674052115075,1600.01,1
115,1,9,at ask,0.5819646531718425,1600.01,1
116,1,9,at bid,0.6654450931967697,1599.99,1
117,1,9,at ask,0.674376604703703,1600.01,1
118,1,9,at bid,0.6779664741556227,1599.99,1
119,1,9,at bid,0.7343071148038693,1599.99,1
120,1,9,at bid,0.7581522667159141,1599.99,1
121,1,9,at ask,0.7590759964942765,1600.01,1
122,1,9,at bid,0.779340525669668,1599.99,1
123,1,9,at ask,0.8191738516422836,1600.01,1
124,1,9,at bid,0.819407400173963,1599.99,1
125,1,10,at ask,0.13499191002282873,1750.01,1
126,1,10,at bid,0.17445003712619997,1749.99,1
127,1,10,at bid,0.17629881002388095,1749.99,1
128,1,10,at ask,0.2842941553288946,1750.01,1
129,1,10,at bid,0.42872431315207127,1749.99,1
130,1,10,at bid,0.5161841066665855,1749.99,1
131,1,10,at ask,0.5186309395482266,1750.01,1
132,1,10,at ask,0.540617859650685,1750.01,1
133,1,10,at bid,0.6973170077421743,1749.99,1
134,1,10,at ask,0.7648065126449485,1750.01,1
135,1,10,at ask,0.802265624849751,1750.01,1
136,1,11,at ask,0.08046990988357963,1650.01,1
137,1,11,at bid,0.09755912271794469,1649.99,1
138,1,11,at bid,0.1394312188394089,1649.99,1
139,1,11,at bid,0.1633686552881739,1649.99,1
140,1,11,at bid,0.16590620333064024,1649.99,1
141,1,11,at bid,0.18361250952464434,1649.99,1
142,1,11,at ask,0.27414839080124154,1650.01,1
143,1,11,at bid,0.3497632707727634,1649.99,1
144,1,11,at bid,0.3803996872501942,1649.99,1
145,1,11,at bid,0.4189127209400638,1649.99,1
146,1,11,at ask,0.7198454889844556,1650.01,1
147,1,11,at bid,0.7328701902604086,1649.99,1
148,1,11,at bid,0.8405161566032199,1649.99,1
149,1,11,at ask,0.8670878186942267,1650.01,1
150,1,11,at ask,0.8839219348763636,1650.01,1
151,1,11,at ask,0.9878172544213335,1650.01,1
152,1,12,at bid,0.18285752854291054,1549.99,1
153,1,12,at ask,0.2554762456787038,1550.01,1
154,1,12,at bid,0.31657354682771416,1549.99,1
155,1,12,at bid,0.36267591639389246,1549.99,1
156,1,12,at bid,0.3679270938219406,1549.99,1
157,1,12,at bid,0.40177251632410116,1549.99,1
158,1,12,at ask,0.4348199394308203,1550.01,1
159,1,12,at bid,0.4929758076758669,1549.99,1
160,1,12,at bid,0.5042435243207222,1549.99,1
161,1,12,at bid,0.510667353427496,1549.99,1
162,1,12,at bid,0.5688676058857989,1549.99,1
163,1,12,at ask,0.577666431707868,1550.01,1
164,1,12,at bid,0.7066521692378122,1549.99,1
165,1,12,at bid,0.7483241361125098,1549.99,1
166,1,12,at bid,0.8580672402769604,1549.99,1
167,1,12,at bid,0.905191574614782,1549.99,1
168,1,13,at bid,0.024494895405110784,1499.99,1
169,1,13,at ask,0.0846747525782144,1500.01,1
170,1,13,at bid,0.09421500945683323,1499.99,1
171,1,13,at bid,0.15829247474901886,1499.99,1
172,1,13,at bid,0.4168317505471934,1499.99,1
173,1,13,at ask,0.6504700625558881,1500.01,1
174,1,13,at ask,0.7159260383307319,1500.01,1
175,1,13,at ask,0.7477157944309847,1500.01,1
176,1,13,at bid,0.8099773768268084,1499.99,1
177,1,14,at ask,0.014095429016785867,1550.01,1
178,1,14,at ask,0.030330187117815887,1550.01,1
179,1,14,at bid,0.13828506070072974,1549.99,1
180,1,14,at ask,0.15615345512693357,1550.01,1
181,1,14,at bid,0.18224764074650526,1549.99,1
182,1,14,at bid,0.2673713986683435,1549.99,1
183,1,14,at bid,0.44033985607870363,1549.99,1
184,1,14,at bid,0.46184212798251917,1549.99,1
185,1,14,at bid,0.4708115201069346,1549.99,1
186,1,14,at ask,0.48010543573749015,1550.01,1
187,1,14,at ask,0.6732230645875035,1550.01,1
188,1,14,at bid,0.6902900887246235,1549.99,1
189,1,15,at bid,0.0012493143305320753,1699.99,1
190,1,15,at ask,0.11281602008391145,1700.01,1
191,1,15,at ask,0.12139493401079052,1700.01,1
192,1,15,at bid,0.1637332764986881,1699.99,1
193,1,15,at ask,0.23348098137444384,1700.01,1
194,1,15,at ask,0.4437350868671436,1700.01,1
195,1,15,at bid,0.6970261542254854,1699.99,1
196,1,15,at ask,0.764776889141485,1700.01,1
197,1,15,at bid,0.7764154846978859,1699.99,1
198,1,15,at ask,0.849583972253668,1700.01,1
199,1,15,at ask,0.8790051249630993,1700.01,1
200,1,15,at ask,0.9289534317332466,1700.01,1
201,1,15,at ask,0.9323269516378327,1700.01,1
202,1,16,at ask,0.06922241265385855,1800.01,1
203,1,16,at ask,0.17316637258502954,1800.01,1
204,1,16,at ask,0.5003628625984136,1800.01,1
205,1,16,at bid,0.5441274034205472,1799.99,1
206,1,16,at bid,0.6973731631738338,1799.99,1
207,1,16,at ask,0.8101885861031937,1800.01,1
208,1,16,at ask,0.9079838545462416,1800.01,1
209,1,17,at ask,0.12970408470858732,1700.01,1
210,1,17,at ask,0.21786585663493377,1700.01,1
211,1,17,at ask,0.26161512165353107,1700.01,1
212,1,17,at ask,0.29411549391476893,1700.01,1
213,1,17,at ask,0.4610835629006773,1700.01,1
214,1,17,at bid,0.5457302360350087,1699.99,1
215,1,17,at ask,0.5789400731009096,1700.01,1
216,1,17,at ask,0.6226605133141287,1700.01,1
217,1,17,at ask,0.7353836507017806,1700.01,1
218,1,17,at ask,0.7803218984580406,1700.01,1
219,1,17,at bid,0.9040829336659961,1699.99,1
220,1,17,at bid,0.9082351643142279,1699.99,1
221,1,18,at bid,0.1310515293608167,1849.99,1
222,1,18,at ask,0.5725359093172759,1850.01,1
223,1,18,at bid,0.6031157187363219,1849.99,1
224,1,18,at ask,0.6115806558238801,1850.01,1
225,1,18,at bid,0.6341937194388453,1849.99,1
226,1,18,at ask,0.6680820863179076,1850.01,1
227,1,18,at ask,0.7335717961020696,1850.01,1
228,1,18,at ask,0.7695865147467639,1850.01,1
229,1,18,at bid,0.8433861733828023,1849.99,1
230,1,18,at bid,0.9473265458428035,1849.99,1
231,1,18,at bid,0.9613919679770377,1849.99,1
232,1,19,at ask,0.01733417263019477,1750.01,1
233,1,19,at bid,0.19432449434415036,1749.99,1
234,1,19,at ask,0.3530402642455275,1750.01,1
235,1,19,at ask,0.37165288186183393,1750.01,1
236,1,19,at ask,0.40275368686429325,1750.01,1
237,1,19,at ask,0.6563854802751159,1750.01,1
238,1,19,at ask,0.6572854172805512,1750.01,1
239,1,19,at bid,0.6850489967284147,1749.99,1
240,1,19,at ask,0.6939171462443329,1750.01,1
241,1,19,at bid,0.7067892582011567,1749.99,1
242,1,19,at ask,0.7503217323701599,1750.01,1
243,1,19,at ask,0.8160663045743078,1750.01,1
244,1,19,at bid,0.9794197161881002,1749.99,1
245,1,19,at bid,0.9801932587500233,1749.99,1
246,1,20,at ask,0.27376986443741674,1650.01,1
247,1,20,at ask,0.3002659018530289,1650.01,1
248,1,20,at bid,0.3426240307281497,1649.99,1
249,1,20,at ask,0.3635722600094291,1650.01,1
250,1,20,at ask,0.6357364888131105,1650.01,1
251,1,20,at ask,0.7094165902716847,1650.01,1
252,1,20,at bid,0.7223271924911344,1649.99,1
253,1,20,at bid,0.9073661245016004,1649.99,1
254,1,20,at ask,0.9382373445701866,1650.01,1
255,1,21,at bid,0.0030353868643039766,1499.99,1
256,1,21,at ask,0.03880273739903723,1500.01,1
257,1,21,at ask,0.17117973179959942,1500.01,1
258,1,21,at bid,0.28236767807443974,1499.99,1
259,1,21,at ask,0.3889086460663741,1500.01,1
260,1,21,at bid,0.46678141823601604,1499.99,1
261,1,21,at ask,0.5670826805390478,1500.01,1
262,1,21,at ask,0.7204194345140551,1500.01,1
263,1,21,at bid,0.7451099659477796,1499.99,1
264,1,21,at bid,0.8152856511449439,1499.99,1
265,1,21,at ask,0.9015976735518063,1500.01,1
266,1,21,at ask,0.969893091101117,1500.01,1
267,1,22,at ask,0.06784983210876981,1450.01,1
268,1,22,at ask,0.2099591902644164,1450.01,1
269,1,22,at bid,0.3414560885949911,1449.99,1
270,1,22,at ask,0.34259684486685443,1450.01,1
271,1,22,at ask,0.3935989764877912,1450.01,1
272,1,22,at ask,0.4087902690266105,1450.01,1
273,1,22,at ask,0.6396845022977738,1450.01,1
274,1,22,at ask,0.6987923910650077,1450.01,1
275,1,22,at bid,0.8409444915559383,1449.99,1
276,1,22,at ask,0.8895628247729321,1450.01,1
277,1,23,at bid,0.011162102211620482,1349.99,1
278,1,23,at bid,0.38666455732473315,1349.99,1
279,1,23,at bid,0.4253623495340633,1349.99,1
280,1,23,at bid,0.5343902525230129,1349.99,1
281,1,23,at bid,0.6342981326184854,1349.99,1
282,1,23,at ask,0.8177951034695463,1350.01,1
283,1,24,at ask,0.027017438472695627,1450.01,1
284,1,24,at bid,0.24668906235870314,1449.99,1
285,1,24,at ask,0.26153806844267596,1450.01,1
286,1,24,at bid,0.2643676385143533,1449.99,1
287,1,24,at ask,0.33465697756677176,1450.01,1
288,1,24,at ask,0.37404414675085706,1450.01,1
289,1,24,at ask,0.4377905033575486,1450.01,1
290,1,24,at ask,0.4705094258818086,1450.01,1
291,1,24,at bid,0.481253026297594,1449.99,1
292,1,24,at bid,0.4932980292041591,1449.99,1
293,1,24,at bid,0.5263220015895903,1449.99,1
294,1,24,at ask,0.5862496613563678,1450.01,1
295,1,24,at bid,0.6583194718094899,1449.99,1
296,1,24,at ask,0.7488190978841961,1450.01,1
297,1,24,at bid,0.7877476606034673,1449.99,1
298,1,24,at bid,0.7878506728761048,1449.99,1
299,1,24,at ask,0.8035539062849536,1450.01,1
300,1,25,at bid,0.018549525448423705,1399.99,1
301,1,25,at ask,0.09477112155761341,1400.01,1
302,1,25,at ask,0.2575081175299871,1400.01,1
303,1,25,at bid,0.29180896807533885,1399.99,1
304,1,25,at bid,0.41265686494159914,1399.99,1
305,1,25,at bid,0.43983852034520765,1399.99,1
306,1,25,at ask,0.5124025922579581,1400.01,1
307,1,25,at bid,0.541750346877643,1399.99,1
308,1,25,at bid,0.5437942746103562,1399.99,1
309,1,25,at bid,0.6286008973737668,1399.99,1
310,1,25,at bid,0.7563897053203207,1399.99,1
311,1,25,at bid,0.7672196271916449,1399.99,1
312,1,25,at bid,0.8409033443494432,1399.99,1
313,1,25,at ask,0.9912573099310029,1400.01,1
314,1,26,at ask,0.08239007266469489,1550.01,1
315,1,26,at ask,0.09047749297063741,1550.01,1
316,1,26,at ask,0.3183164898319549,1550.01,1
317,1,26,at ask,0.31940982418814795,1550.01,1
318,1,26,at bid,0.3997527204648187,1549.99,1
319,1,26,at ask,0.5976373394486876,1550.01,1
320,1,26,at bid,0.6798389344429424,1549.99,1
321,1,26,at bid,0.768946288700792,1549.99,1
322,1,26,at ask,0.783537376233807,1550.01,1
323,1,26,at ask,0.8017540786727705,1550.01,1
324,1,26,at bid,0.8561328138348916,1549.99,1
325,1,26,at ask,0.9047663335381995,1550.01,1
326,1,26,at ask,0.9393469935490414,1550.01,1
327,1,27,at ask,0.056510926823873306,1450.01,1
328,1,27,at bid,0.09524850994935263,1449.99,1
329,1,27,at ask,0.11215737269040484,1450.01,1
330,1,27,at ask,0.18338984111887757,1450.01,1
331,1,27,at ask,0.3659564766058382,1450.01,1
332,1,27,at bid,0.4102314511825957,1449.99,1
333,1,27,at bid,0.6633855572261684,1449.99,1
334,1,27,at ask,0.7475683629638592,1450.01,1
335,1,27,at bid,0.8416190315190547,1449.99,1
336,1,27,at ask,0.9573199190827646,1450.01,1
337,1,28,at bid,0.024769656630323194,1599.99,1
338,1,28,at bid,0.06466061720931467,1599.99,1
339,1,28,at ask,0.31709440347960194,1600.01,1
340,1,28,at bid,0.4116817697685641,1599.99,1
341,1,28,at ask,0.4311866193968702,1600.01,1
342,1,28,at bid,0.7793053343591276,1599.99,1
343,1,28,at ask,0.8136240815794639,1600.01,1
344,1,28,at ask,0.9692424444929436,1600.01,1
345,1,29,at ask,0.06393645208120571,1500.01,1
346,1,29,at bid,0.11423574247293464,1499.99,1
347,1,29,at bid,0.11803040803358714,1499.99,1
348,1,29,at ask,0.1809076375730944,1500.01,1
349,1,29,at bid,0.1878438305930015,1499.99,1
350,1,29,at bid,0.19694772777889996,1499.99,1
351,1,29,at bid,0.22697602846529183,1499.99,1
352,1,29,at bid,0.40843000473669155,1499.99,1
353,1,29,at ask,0.4938093784325179,1500.01,1
354,1,29,at ask,0.5322350992822118,1500.01,1
355,1,29,at ask,0.6219269221259981,1500.01,1
356,1,29,at ask,0.6522242232434017,1500.01,1
357,1,29,at bid,0.8826375828939327,1499.99,1
358,1,29,at bid,0.8864830263960952,1499.99,1
359,1,30,at ask,0.03620920914643125,1400.01,1
360,1,30,at ask,0.123242751262554,1400.01,1
361,1,30,at bid,0.16936122298039386,1399.99,1
362,1,30,at bid,0.1883059066413207,1399.99,1
363,1,30,at bid,0.21235788386741133,1399.99,1
364,1,30,at ask,0.21755849138996253,1400.01,1
365,1,30,at ask,0.2661902568684073,1400.01,1
366,1,30,at ask,0.3494070137477485,1400.01,1
367,1,30,at ask,0.5189133895776183,1400.01,1
368,1,30,at ask,0.5999864544969866,1400.01,1
369,1,30,at bid,0.6554136594406347,1399.99,1
370,1,30,at bid,0.7513522592241327,1399.99,1
371,1,30,at ask,0.903585668005458,1400.01,1
372,1,30,at bid,0.947689262508057,1399.99,1
373,1,31,at ask,0.10112024337012356,1250.01,1
374,1,31,at bid,0.18447793882238156,1249.99,1
375,1,31,at ask,0.20143382749590572,1250.01,1
376,1,31,at ask,0.2512417258847043,1250.01,1
377,1,31,at ask,0.5453737817886015,1250.01,1
378,1,31,at ask,0.5734368456676155,1250.01,1
379,1,31,at ask,0.6314059850942539,1250.01,1
380,1,31,at ask,0.6860783006428705,1250.01,1
381,1,31,at ask,0.7182267163403256,1250.01,1
382,1,31,at bid,0.7600918506281475,1249.99,1
383,1,31,at ask,0.7652082003147374,1250.01,1
384,1,31,at ask,0.8110536426536509,1250.01,1
385,1,31,at bid,0.8318565634397748,1249.99,1
386,1,31,at bid,0.8736466228093172,1249.99,1
387,1,31,at ask,0.8781025937408111,1250.01,1
388,1,31,at bid,0.9110267442543062,1249.99,1
389,1,31,at ask,0.9360110855927379,1250.01,1
390,1,31,at bid,0.9364726562626275,1249.99,1
391,1,31,at ask,0.9517012138392462,1250.01,1
392,1,31,at ask,0.987510668841826,1250.01,1
393,1,31,at ask,0.9975321430767905,1250.01,1
394,1,32,at ask,0.2513537016414253,1100.01,1
395,1,32,at bid,0.3788014377961298,1099.99,1
396,1,32,at bid,0.4007875070232694,1099.99,1
397,1,32,at ask,0.6077107892229024,1100.01,1
398,1,32,at ask,0.6781840569765438,1100.01,1
399,1,32,at bid,0.8932316913025987,1099.99,1
400,1,33,at bid,0.016809379587291107,1149.99,1
401,1,33,at ask,0.1253464488258499,1150.01,1
402,1,33,at bid,0.22199011522544806,1149.99,1
403,1,33,at bid,0.32720560757949635,1149.99,1
404,1,33,at ask,0.4473232436762046,1150.01,1
405,1,33,at bid,0.4689945891179156,1149.99,1
406,1,33,at bid,0.5590017422316869,1149.99,1
407,1,33,at ask,0.6087066063091763,1150.01,1
408,1,33,at ask,0.6145354120246975,1150.01,1
409,1,33,at ask,0.6229992289804684,1150.01,1
410,1,33,at ask,0.6266083971811799,1150.01,1
411,1,33,at ask,0.7257252291917298,1150.01,1
412,1,33,at ask,0.7846603076879224,1150.01,1
413,1,33,at ask,0.8212152533714593,1150.01,1
414,1,33,at ask,0.9173860934328165,1150.01,1
415,1,33,at ask,0.9502342301229825,1150.01,1
416,1,34,at bid,0.012070605170330515,1249.99,1
417,1,34,at bid,0.04880211453901817,1249.99,1
418,1,34,at ask,0.19321103053802313,1250.01,1
419,1,34,at bid,0.30808996250653536,1249.99,1
420,1,34,at bid,0.44468661399520004,1249.99,1
421,1,34,at bid,0.45786867847308793,1249.99,1
422,1,34,at ask,0.507438532035747,1250.01,1
423,1,34,at ask,0.5165284282750938,1250.01,1
424,1,34,at bid,0.625604451422782,1249.99,1
425,1,34,at bid,0.823933584143183,1249.99,1
426,1,34,at ask,0.8799001030095139,1250.01,1
427,1,34,at ask,0.939714742438554,1250.01,1
428,1,34,at bid,0.9630649394276961,1249.99,1
429,1,35,at ask,0.05326093054665685,1350.01,1
430,1,35,at ask,0.10647658913363649,1350.01,1
431,1,35,at ask,0.11068798337472177,1350.01,1
432,1,35,at ask,0.2597001251694595,1350.01,1
433,1,35,at ask,0.2607044606057038,1350.01,1
434,1,35,at ask,0.30304901826377617,1350.01,1
435,1,35,at bid,0.43271625735993324,1349.99,1
436,1,35,at bid,0.5411823046510943,1349.99,1
437,1,35,at bid,0.5425472416465129,1349.99,1
438,1,35,at ask,0.5598270252258283,1350.01,1
439,1,35,at ask,0.7103885137418287,1350.01,1
440,1,35,at ask,0.7772481384283221,1350.01,1
441,1,35,at bid,0.7871057684770411,1349.99,1
442,1,35,at ask,0.7930964229972455,1350.01,1
443,1,35,at ask,0.8208774898309059,1350.01,1
444,1,35,at ask,0.8277209527014167,1350.01,1
445,1,35,at ask,0.9709793638408364,1350.01,1
446,1,35,at ask,0.9899949588113356,1350.01,1
447,1,35,at ask,0.9971141337985371,1350.01,1
448,1,36,at bid,0.008924636733739033,1399.99,1
449,1,36,at ask,0.10473592191949783,1400.01,1
450,1,36,at ask,0.2109410205789627,1400.01,1
451,1,36,at bid,0.3332161102609999,1399.99,1
452,1,36,at bid,0.4117336781711571,1399.99,1
453,1,36,at bid,0.513685701770994,1399.99,1
454,1,36,at bid,0.564466664004918,1399.99,1
455,1,36,at ask,0.6371390249235573,1400.01,1
456,1,36,at ask,0.7338843895040779,1400.01,1
457,1,36,at ask,0.7376664655639927,1400.01,1
458,1,36,at bid,0.8011012589167232,1399.99,1
459,1,36,at ask,0.8167705837668927,1400.01,1
460,1,36,at ask,0.8358594570258244,1400.01,1
461,1,36,at bid,0.9721212232070935,1399.99,1
462,1,37,at ask,0.10814273521300335,1500.01,1
463,1,37,at bid,0.14595916564711303,1499.99,1
464,1,37,at bid,0.1581796283704501,1499.99,1
465,1,37,at bid,0.2947233457686343,1499.99,1
466,1,37,at bid,0.29694375306242893,1499.99,1
467,1,37,at ask,0.33930461094255826,1500.01,1
468,1,37,at bid,0.5287618185407377,1499.99,1
469,1,37,at ask,0.6594464451684536,1500.01,1
470,1,37,at ask,0.6917502545361872,1500.01,1
471,1,37,at ask,0.7490423141232947,1500.01,1
472,1,37,at bid,0.8112211667779455,1499.99,1
473,1,37,at bid,0.9792974232395781,1499.99,1
474,1,38,at bid,0.000734988198885844,1449.99,1
475,1,38,at bid,0.056850610855516015,1449.99,1
476,1,38,at ask,0.08908961778611496,1450.01,1
477,1,38,at bid,0.1978175201540069,1449.99,1
478,1,38,at bid,0.21944401406142655,1449.99,1
479,1,38,at bid,0.3177678413126006,1449.99,1
480,1,38,at ask,0.361293620790184,1450.01,1
481,1,38,at ask,0.4329652036656185,1450.01,1
482,1,38,at ask,0.4715387953366236,1450.01,1
483,1,38,at ask,0.48805179250233494,1450.01,1
484,1,38,at bid,0.49771123613875573,1449.99,1
485,1,38,at bid,0.5020143417357709,1449.99,1
486,1,38,at bid,0.5233793416511651,1449.99,1
487,1,38,at bid,0.6948603917308473,1449.99,1
488,1,38,at bid,0.7323823363698694,1449.99,1
489,1,38,at bid,0.7610311398738469,1449.99,1
490,1,38,at bid,0.8233943258885164,1449.99,1
491,1,38,at ask,0.845211875922955,1450.01,1
492,1,38,at bid,0.958229004664872,1449.99,1
493,1,38,at bid,0.969532354068247,1449.99,1
494,1,39,at ask,0.015303398011137281,1350.01,1
495,1,39,at ask,0.06157072214169614,1350.01,1
496,1,39,at bid,0.07341497852059858,1349.99,1
497,1,39,at bid,0.074568892119252,1349.99,1
498,1,39,at bid,0.09515460808316636,1349.99,1
499,1,39,at bid,0.10419066191159387,1349.99,1
500,1,39,at bid,0.11551937363329373,1349.99,1
501,1,39,at bid,0.12031527711603712,1349.99,1
502,1,39,at bid,0.12156603053351539,1349.99,1
503,1,39,at ask,0.13398333209973176,1350.01,1
504,1,39,at ask,0.1982631719959189,1350.01,1
505,1,39,at bid,0.24776106089725866,1349.99,1
506,1,39,at bid,0.2899745988672916,1349.99,1
507,1,39,at ask,0.35506111146022945,1350.01,1
508,1,39,at bid,0.3814034767415937,1349.99,1
509,1,39,at bid,0.4107419442195117,1349.99,1
510,1,39,at bid,0.5472440280111104,1349.99,1
511,1,39,at ask,0.6910014687251579,1350.01,1
512,1,39,at ask,0.6966271818206006,1350.01,1
513,1,39,at bid,0.7384243463155307,1349.99,1
514,1,39,at ask,0.9024865748382962,1350.01,1
515,1,39,at bid,0.9217617265812503,1349.99,1
516,1,40,at bid,0.009390838614881315,1249.99,1
517,1,40,at bid,0.03934425343294155,1249.99,1
518,1,40,at bid,0.08262729167039384,1249.99,1
519,1,40,at ask,0.17820964274126583,1250.01,1
520,1,40,at bid,0.1896104935738417,1249.99,1
521,1,40,at bid,0.2259085316257232,1249.99,1
522,1,40,at bid,0.39249107895786295,1249.99,1
523,1,40,at bid,0.5065354433605758,1249.99,1
524,1,40,at bid,0.5423098431226852,1249.99,1
525,1,40,at bid,0.6465826165548838,1249.99,1
526,1,40,at ask,0.6814245183132119,1250.01,1
527,1,40,at ask,0.6922634567548187,1250.01,1
528,1,40,at bid,0.8602752836760594,1249.99,1
529,1,40,at bid,0.982553198329265,1249.99,1
530,2,1,at bid,0.05658572911528833,999.99,1
531,2,1,at ask,0.1227056541085921,1000.01,1
532,2,1,at bid,0.13545535347366397,999.99,1
533,2,1,at bid,0.16457686415897224,999.99,1
534,2,1,at ask,0.30448826202845586,1000.01,1
535,2,1,at ask,0.3575672801603046,1000.01,1
536,2,1,at ask,0.43290552614565003,1000.01,1
537,2,1,at ask,0.6407229195212139,1000.01,1
