,Round,Tick,Type,relativeTime,Price,Quantity
58,0,17,at ask,0.9340823980970473,100.01,1
59,0,18,at bid,0.38002713135964805,49.99,1
60,0,19,at ask,0.18161214982141521,100.01,1
61,0,19,at ask,0.860217561476639,100.01,1
62,0,20,at bid,0.2538462743842311,249.99,1
63,0,20,at bid,0.5775545930332133,249.99,1
64,0,20,at ask,0.8924485097218257,250.01,1
65,1,1,at bid,0.002319393536389956,999.99,1
66,1,1,at bid,0.09920995713660938,999.99,1
67,1,1,at bid,0.592908586252874,999.99,1
68,1,1,at bid,0.6297210190881132,999.99,1
69,1,1,at bid,0.9010595946124422,999.99,1
70,1,2,at ask,0.2643302501443122,1150.01,1
71,1,2,at bid,0.3015116038336232,1149.99,1
72,1,2,at ask,0.6994112037181496,1150.01,1
73,1,2,at ask,0.9574731262926575,1150.01,1
74,1,3,at ask,0.11070165921442128,1250.01,1
75,1,3,at ask,0.22376004852224857,1250.01,1
76,1,3,at ask,0.9521462921770827,1250.01,1
77,1,4,at ask,0.06050300757066215,1350.01,1
78,1,4,at ask,0.2093810454355995,1350.01,1
79,1,4,at bid,0.6669612492693381,1349.99,1
80,1,4,at ask,0.9196289879879238,1350.01,1
81,1,4,at ask,0.9894564540872692,1350.01,1
82,1,5,at bid,0.2006396455925549,1499.99,1
83,1,5,at ask,0.2212014037757954,1500.01,1
84,1,5,at ask,0.4817254151863858,1500.01,1
85,1,5,at ask,0.4925129386926749,1500.01,1
86,1,5,at ask,0.7702431135275196,1500.01,1
87,1,5,at ask,0.9683029793280393,1500.01,1
88,1,6,at ask,0.5258942075960353,1350.01,1
89,1,6,at ask,0.7378290116845334,1350.01,1
90,1,6,at ask,0.7709611755381504,1350.01,1
91,1,6,at bid,0.8778597734103916,1349.99,1
92,1,6,at ask,0.9058730345774516,1350.01,1
93,1,6,at ask,0.9329344256194809,1350.01,1
94,1,7,at ask,0.008683647700237747,1400.01,1
95,1,7,at ask,0.16965698612094757,1400.01,1
96,1,7,at ask,0.1807016153709643,1400.01,1
97,1,7,at ask,0.8041190699178415,1400.01,1
98,1,8,at ask,0.14826553054001346,1500.01,1
99,1,8,at ask,0.49075003204019685,1500.01,1
100,1,8,at ask,0.5127527742718654,1500.01,1
101,1,8,at ask,0.7941298472303981,1500.01,1
102,1,8,at ask,0.8642843581426628,1500.01,1
103,1,9,at ask,0.028604996179123387,1600.01,1
104,1,9,at ask,0.058170113270635704,1600.01,1
105,1,9,at ask,0.49015092447800634,1600.01,1
106,1,9,at ask,0.8890318464292755,1600.01,1
107,1,10,at ask,0.2721957769713306,1750.01,1
108,1,10,at ask,0.4069882457709516,1750.01,1
109,1,11,at ask,0.48951418705992905,1650.01,1
110,1,11,at bid,0.8984778492695681,1649.99,1
111,1,11,at bid,0.935314643390178,1649.99,1
112,1,12,at bid,0.0005916885538694994,1549.99,1
113,1,12,at bid,0.35224760395169513,1549.99,1
114,1,12,at bid,0.3703471651954445,1549.99,1
115,1,12,at bid,0.4188151068325078,1549.99,1
116,1,12,at bid,0.4707730833751406,1549.99,1
117,1,12,at bid,0.5668197359175889,1549.99,1
118,1,12,at bid,0.6678529510926188,1549.99,1
119,1,13,at bid,0.28837774600311966,1499.99,1
120,1,13,at bid,0.7824987764591805,1499.99,1
121,1,13,at bid,0.9258657919400066,1499.99,1
122,1,14,at ask,0.07404759615414729,1550.01,1
123,1,14,at ask,0.6569450407358737,1550.01,1
124,1,14,at ask,0.6712517615020226,1550.01,1
125,1,15,at ask,0.2867102926183483,1700.01,1
126,1,15,at ask,0.32295217812535787,1700.01,1
127,1,15,at ask,0.4444937911141797,1700.01,1
128,1,15,at ask,0.7637333487286084,1700.01,1
129,1,15,at ask,0.7737367204739478,1700.01,1
130,1,16,at ask,0.4097725632042514,1800.01,1
131,1,16,at ask,0.7767410354455166,1800.01,1
132,1,17,at ask,0.5237485107205542,1700.01,1
133,1,17,at ask,0.7056761836865494,1700.01,1
134,1,17,at ask,0.8291736531002254,1700.01,1
135,1,18,at ask,0.10656290465209964,1850.01,1
136,1,18,at ask,0.46607027975091886,1850.01,1
137,1,18,at ask,0.5038264040836397,1850.01,1
138,1,18,at bid,0.582102102895639,1849.99,1
139,1,18,at ask,0.8095004392655161,1850.01,1
140,1,18,at ask,0.995198962581088,1850.01,1
141,1,18,at ask,0.9981588162388374,1850.01,1
142,1,19,at ask,0.18376401128328224,1750.01,1
143,1,20,at bid,0.1225635670253856,1649.99,1
144,1,20,at bid,0.3877595491076167,1649.99,1
145,1,20,at bid,0.6909754109618873,1649.99,1
146,1,20,at bid,0.8255260316584502,1649.99,1
147,1,21,at bid,0.18436308884988567,1499.99,1
148,1,21,at bid,0.4402974897297654,1499.99,1
149,1,22,at bid,0.06997172302062951,1449.99,1
150,1,22,at bid,0.7619141187703857,1449.99,1
151,1,23,at ask,0.361061622349597,1350.01,1
152,1,23,at bid,0.44287074755177663,1349.99,1
153,1,23,at bid,0.8075920253655082,1349.99,1
154,1,23,at ask,0.8605470336272185,1350.01,1
155,1,23,at ask,0.8931712677881786,1350.01,1
156,1,23,at bid,0.8957412777376579,1349.99,1
157,1,23,at bid,0.9496455660282334,1349.99,1
158,1,24,at ask,0.430537967305237,1450.01,1
159,1,24,at ask,0.529901005806822,1450.01,1
160,1,24,at bid,0.6544986103076142,1449.99,1
161,1,25,at bid,0.13519088635909185,1399.99,1
162,1,25,at bid,0.5284734919812754,1399.99,1
163,1,25,at bid,0.6952869228877363,1399.99,1
164,1,25,at bid,0.9914294951659772,1399.99,1
165,1,26,at ask,0.14091442602973758,1550.01,1
166,1,27,at ask,0.5001464432085898,1450.01,1
167,1,28,at ask,0.08004331181503634,1600.01,1
168,1,28,at ask,0.3383726434726492,1600.01,1
169,1,29,at bid,0.03426512078395879,1499.99,1
170,1,29,at bid,0.2605778440609265,1499.99,1
171,1,29,at bid,0.3666108481534208,1499.99,1
172,1,29,at bid,0.39408755630231684,1499.99,1
173,1,29,at bid,0.46076274827539326,1499.99,1
174,1,30,at bid,0.598316858564206,1399.99,1
175,1,30,at bid,0.6187470414041294,1399.99,1
176,1,31,at ask,0.5972934808740028,1250.01,1
177,1,31,at bid,0.730795865979924,1249.99,1
178,1,31,at bid,0.899552237550796,1249.99,1
179,1,32,at bid,0.1534247136319848,1099.99,1
180,1,32,at bid,0.48126938109038786,1099.99,1
181,1,32,at bid,0.6636333468041247,1099.99,1
182,1,32,at bid,0.9202027840288409,1099.99,1
183,1,33,at ask,0.08904174583120943,1150.01,1
184,1,33,at ask,0.11528985093472774,1150.01,1
185,1,33,at bid,0.22765910261544936,1149.99,1
186,1,33,at ask,0.5270016883005102,1150.01,1
187,1,33,at ask,0.9759684492370185,1150.01,1
188,1,34,at ask,0.13458605439559482,1250.01,1
189,1,34,at ask,0.13980666814138695,1250.01,1
190,1,35,,,1349.99,1
191,1,36,at bid,0.09725958057020057,1399.99,1
192,1,36,at bid,0.4017802223459312,1399.99,1
193,1,36,at ask,0.9526582872931131,1400.01,1
194,1,37,at ask,0.29683757425598123,1500.01,1
195,1,38,at bid,0.20106460522182784,1449.99,1
196,1,39,at bid,0.21663730008029933,1349.99,1
197,1,39,at bid,0.28748367007643405,1349.99,1
198,1,39,at bid,0.668142735722631,1349.99,1
199,1,39,at bid,0.7100350077140262,1349.99,1
200,1,39,at ask,0.975239194657926,1350.01,1
201,1,40,,,1249.99,1
202,2,1,at ask,0.35757995462157605,1000.01,1
203,2,2,at ask,0.2378036103348297,1100.01,1
204,2,2,at ask,0.550201582557321,1100.01,1
205,2,2,at ask,0.5690485827599195,1100.01,1
206,2,2,at ask,0.7336154172582393,1100.01,1
207,2,3,at ask,0.10996491704310278,1150.01,1
208,2,3,at ask,0.3275582950911272,1150.01,1
209,2,3,at ask,0.3636539463037647,1150.01,1
210,2,3,at ask,0.5046303226495183,1150.01,1
211,2,3,at ask,0.9025961914357845,1150.01,1
212,2,4,at ask,0.0906763847617974,1250.01,1
213,2,4,at ask,0.5951016111094465,1250.01,1
214,2,4,at ask,0.769956100398971,1250.01,1
215,2,4,at ask,0.9745164242730678,1250.01,1
216,2,4,at ask,0.9978390282720713,1250.01,1
217,2,5,at ask,0.6613015386763177,1300.01,1
218,2,5,at bid,0.740177815408185,1299.99,1
219,2,6,at ask,0.22609155186683635,1400.01,1
220,2,6,at ask,0.5367049620179848,1400.01,1
221,2,6,at ask,0.7918302158029502,1400.01,1
222,2,6,at ask,0.9342880673951206,1400.01,1
223,2,7,at ask,0.2704185436526228,1250.01,1
224,2,7,at ask,0.9209664610253789,1250.01,1
225,2,8,at ask,0.3340514016887819,1400.01,1
226,2,8,at bid,0.6140449763682773,1399.99,1
227,2,8,at ask,0.6201054047058135,1400.01,1
228,2,9,at ask,0.18528919290108445,1500.01,1
229,2,9,at ask,0.28905364460884614,1500.01,1
230,2,9,at ask,0.31699096207733524,1500.01,1
231,2,9,at ask,0.6332350643424515,1500.01,1
232,2,9,at ask,0.8884155659365454,1500.01,1
233,2,10,at ask,0.1579900672569411,1550.01,1
234,2,10,at ask,0.26355947577471733,1550.01,1
235,2,10,at bid,0.6375831898823223,1549.99,1
236,2,10,at ask,0.639517634314835,1550.01,1
237,2,10,at ask,0.8808479806526209,1550.01,1
238,2,10,at ask,0.9400502566904166,1550.01,1
239,2,11,at bid,0.31791136921476354,1599.99,1
240,2,11,at bid,0.40029473353284756,1599.99,1
241,2,11,at ask,0.4542949221028736,1600.01,1
242,2,11,at ask,0.9990255031603055,1600.01,1
243,2,12,at ask,0.31423521877985716,1750.01,1
244,2,12,at ask,0.3908293928505163,1750.01,1
245,2,12,at ask,0.6277230767940183,1750.01,1
246,2,12,at ask,0.9779965647766307,1750.01,1
247,2,13,at ask,0.0006893238553303754,1800.01,1
248,2,13,at ask,0.08453505234666611,1800.01,1
249,2,13,at bid,0.41307509514458396,1799.99,1
250,2,13,at ask,0.4323679376602233,1800.01,1
251,2,13,at ask,0.7590148599822758,1800.01,1
252,2,14,at ask,0.14765459819861748,1900.01,1
253,2,14,at ask,0.5387253943576316,1900.01,1
254,2,14,at ask,0.7435527318071503,1900.01,1
255,2,14,at ask,0.780741285990739,1900.01,1
256,2,14,at ask,0.9154580373016046,1900.01,1
257,2,15,at bid,0.006489819301027476,1949.99,1
258,2,15,at bid,0.06043294270206321,1949.99,1
259,2,15,at ask,0.8065371249482273,1950.01,1
260,2,16,at bid,0.5801266466833396,1899.99,1
261,2,16,at bid,0.9856441490785398,1899.99,1
262,2,17,at bid,0.23423079518234852,1849.99,1
263,2,17,at bid,0.40980643539067735,1849.99,1
264,2,17,at bid,0.9601869182658969,1849.99,1
265,2,18,at ask,0.11054869528769729,1800.01,1
266,2,18,at bid,0.45305650117295415,1799.99,1
267,2,18,at bid,0.5822580515089882,1799.99,1
268,2,19,at bid,0.14657642582848002,1749.99,1
269,2,19,at ask,0.22826609773400477,1750.01,1
270,2,19,at bid,0.7086442704042415,1749.99,1
271,2,19,at bid,0.9174924180547535,1749.99,1
272,2,20,at bid,0.033447425509704476,1599.99,1
273,2,20,at bid,0.0451576934597328,1599.99,1
274,2,20,at bid,0.08326741208629894,1599.99,1
275,2,20,at bid,0.1534720056670804,1599.99,1
276,2,20,at bid,0.25906891930302767,1599.99,1
277,2,20,at bid,0.4834574985068114,1599.99,1
278,2,21,at ask,0.10204956852328662,1450.01,1
279,2,21,at ask,0.15154110708015547,1450.01,1
280,2,21,at ask,0.32455223579852077,1450.01,1
281,2,21,at ask,0.36842749947058157,1450.01,1
282,2,21,at bid,0.397168906760245,1449.99,1
283,2,21,at bid,0.886279913893902,1449.99,1
284,2,21,at ask,0.9109560115010462,1450.01,1
285,2,22,at ask,0.1262573199219279,1300.01,1
286,2,22,at ask,0.3295061218132247,1300.01,1
287,2,22,at ask,0.4919141350493669,1300.01,1
288,2,23,at ask,0.07675940259241416,1350.01,1
289,2,23,at ask,0.1315278106742413,1350.01,1
290,2,23,at ask,0.34442839838568184,1350.01,1
291,2,23,at ask,0.683122958459624,1350.01,1
292,2,23,at ask,0.7077099309845171,1350.01,1
293,2,23,at ask,0.8001244432696765,1350.01,1
294,2,24,at ask,0.07481185447020203,1250.01,1
295,2,24,at ask,0.28537523935937625,1250.01,1
296,2,24,at ask,0.46195081345726907,1250.01,1
297,2,24,at ask,0.5382060159281699,1250.01,1
298,2,24,at ask,0.957290398047949,1250.01,1
299,2,25,at ask,0.6037742064114138,1400.01,1
300,2,25,at ask,0.9795057864111479,1400.01,1
301,2,26,at bid,0.2295626443016871,1449.99,1
302,2,26,at bid,0.3662661552195412,1449.99,1
303,2,26,at ask,0.4915946372790012,1450.01,1
304,2,26,at ask,0.6797959449736122,1450.01,1
305,2,26,at bid,0.8860267596809792,1449.99,1
306,2,26,at bid,0.8966621418063756,1449.99,1
307,2,26,at ask,0.9089768629061857,1450.01,1
308,2,27,at ask,0.1270034100971863,1600.01,1
309,2,27,at ask,0.5089708879385494,1600.01,1
310,2,27,at ask,0.6937899131712597,1600.01,1
311,2,28,at bid,0.4087532371898024,1499.99,1
312,2,28,at ask,0.42659479256238675,1500.01,1
313,2,29,at bid,0.26454323007492353,1649.99,1
314,2,29,at ask,0.3359319675442572,1650.01,1
315,2,29,at ask,0.4942700383039887,1650.01,1
316,2,29,at ask,0.730258843139947,1650.01,1
317,2,30,at bid,0.29908956867126896,1799.99,1
318,2,30,at ask,0.6011219212275356,1800.01,1
319,2,31,at ask,0.5324422770361213,1900.01,1
320,2,31,at ask,0.6544326286023946,1900.01,1
321,2,31,at ask,0.7048757430864212,1900.01,1
322,2,31,at ask,0.8142596819235532,1900.01,1
323,2,32,at bid,0.4664428349427513,1749.99,1
324,2,32,at bid,0.49003000501583033,1749.99,1
325,2,32,at bid,0.5826377171495787,1749.99,1
326,2,33,at bid,0.07712780901295968,1899.99,1
327,2,33,at bid,0.3628788789520818,1899.99,1
328,2,33,at bid,0.3743883167817709,1899.99,1
329,2,34,at ask,0.6085439213124669,1750.01,1
330,2,34,at bid,0.6250380264472917,1749.99,1
331,2,34,at bid,0.7145472721941593,1749.99,1
332,2,34,at bid,0.8131540996725424,1749.99,1
333,2,34,at ask,0.9467790374361933,1750.01,1
334,2,35,at ask,0.6542492580347914,1650.01,1
335,2,35,at ask,0.9246564182336694,1650.01,1
336,2,35,at bid,0.9698255873929535,1649.99,1
337,2,36,at bid,0.3645343436032148,1549.99,1
338,2,36,at bid,0.5695254342636769,1549.99,1
339,2,37,at bid,0.11803298539469267,1699.99,1
340,2,37,at bid,0.21017370515192757,1699.99,1
341,2,37,at bid,0.40727114663491537,1699.99,1
342,2,37,at bid,0.5682712342584609,1699.99,1
343,2,37,at bid,0.5959968528135277,1699.99,1
344,2,38,at bid,0.17571851731806332,1549.99,1
345,2,38,at ask,0.2895513837788996,1550.01,1
346,2,38,at bid,0.7248941195002434,1549.99,1
347,2,39,at bid,0.207078388530921,1399.99,1
348,2,39,at bid,0.39449529849691256,1399.99,1
349,2,39,at bid,0.48165459011223033,1399.99,1
350,2,39,at bid,0.4887776478121065,1399.99,1
351,2,39,at bid,0.8539845355574163,1399.99,1
352,2,40,at bid,0.12218819410166529,1249.99,1
353,2,40,at ask,0.24101372923485465,1250.01,1
354,2,40,at ask,0.6629862004291592,1250.01,1
